,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
1902,Floreado Sauvignon Blanc,Floreado Sauvignon Blanc 2022,2022,Südtirol - Alto Adige,0,Andrian,14.98,4.0,2336
1903,Naran Solaris,Naran Solaris 2021,2021,Trentino-Zuid-Tirol,0,Pravis,14.98,3.6,91
1904,Signore Famoso,Signore Famoso 2021,2021,Ravenna,0,Ancarani,14.98,3.7,392
1905,Bric d'La Gesia Erbaluce di Caluso,Bric d'La Gesia Erbaluce di Caluso 2017,2017,Erbaluce di Caluso,0,Cantine Briamara,14.98,3.8,31
1906,Friulano,Friulano 2019,2019,Colli Orientali del Friuli,0,La Tunella,14.98,3.7,1002
1907,Indigeno,Indigeno 2020,2020,Colli di Faenza,0,Ancarani,14.98,3.8,544
1908,Vigna della Permuta,Vigna della Permuta 2020,2020,Friuli Isonzo,0,Ronco del Gelso,14.98,3.8,213
1909,Toscana Vermentino,Toscana Vermentino 2021,2021,Toscane,0,La Spinetta,14.98,3.9,4647
1910,Bordeaux Blanc,Bordeaux Blanc 2020,2020,Bordeaux,0,Château Argadens,14.98,3.7,999
1911,Sauvignon Blanc,Sauvignon Blanc 2021,2021,Marlborough,0,The Cloud Factory,14.988333333333333,4.0,3623
1912,M Blanc,M Blanc 2022,2022,Côtes de Provence,0,Minuty,14.99,3.9,2195
1913,La Levrière Vouvray,La Levrière Vouvray 2014,2014,Vouvray,0,Domaine Bourillon Dorléans,15.0,4.0,116
1914,Argenta Brilo,Argenta Brilo 2021,2021,Côtes Catalanes,0,Meunerie,15.0,4.0,56
1915,Coteaux d'Aix en Provence Blanc,Coteaux d'Aix en Provence Blanc 2020,2020,Coteaux d'Aix-en-Provence,0,Domaine Fredavelle,15.0,3.7,68
1916,Les Pieds Rotis Chinon,Les Pieds Rotis Chinon 2022,2022,Chinon,0,Château de Coulaine,15.0,3.9,163
1917,CSbV Blanc,CSbV Blanc 2020,2020,Côtes du Lot,0,Clos Troteligotte,15.0,3.8,56
1918,Sauvignon Blanc,Sauvignon Blanc 2022,2022,Marlborough,0,The Ned,15.0,4.1,24256
1919,Mâcon La Roche Vineuse Blanc,Mâcon La Roche Vineuse Blanc 2020,2020,Mâcon-La Roche-Vineuse,0,Merlin,15.0,3.7,1841
1920,'Rosso & Bianco' Chardonnay,'Rosso & Bianco' Chardonnay 2019,2019,Californië,0,Francis Ford Coppola Winery,15.0,3.7,1174
1921,Resérve Gewürztraminer,Resérve Gewürztraminer 2020,2020,Elzas,0,Meyer-Fonné,15.0,3.9,371
1922,Les Hautes Lumières,Les Hautes Lumières 2020,2020,Languedoc,0,Allegria,15.0,3.8,43
1923,Pinot Grigio,Pinot Grigio 2018,2018,Veneto,0,Käfer,15.0,3.7,3996
1924,La Daurèle Côtes-du-Rhône-Villages 'Séguret' Blanc,La Daurèle Côtes-du-Rhône-Villages 'Séguret' Blanc 2022,2022,Côtes-du-Rhône-Villages 'Seguret',0,Domaine de l'Amauve,15.0,3.9,461
1925,Sauvignon Blanc,Sauvignon Blanc 2018,2018,Transsylvanië,0,Lechburg,15.0,3.7,398
1926,Bourgogne Aligoté,Bourgogne Aligoté 2021,2021,Bourgogne,0,Château d'Etroyes,15.0,3.6,50
1927,Limoux Blanc,Limoux Blanc 2020,2020,Limoux,0,Château Guilhem,15.0,4.0,66
1928,Réserve Pinot Gris,Réserve Pinot Gris 2019,2019,Elzas,0,Meyer-Fonné,15.0,3.9,512
1929,Riesling,Riesling 2019,2019,Transsylvanië,0,Lechburg,15.0,3.6,194
1930,Délice de Pierre,Délice de Pierre 2022,2022,Côtes Catalanes,0,Pierre Talayrach,15.0,4.2,102
1931,Lieu-dit Kronenburg Riesling,Lieu-dit Kronenburg Riesling 2020,2020,Elzas,0,Vincent Stoeffler,15.0,3.7,71
1932,Memoire d'automnes,Memoire d'automnes 2010,2010,Languedoc,0,Domaine La Tour Vieille,15.0,3.7,36
1933,Le Vin d'Alon,Le Vin d'Alon 2018,2018,Saint-Pourçain,0,Domaine Grosbot-Barbara,15.0,3.7,238
1934,Vigneti della Polisena Valcalepio Bianco,Vigneti della Polisena Valcalepio Bianco 2022,2022,Valcalepio,0,Tosca,15.0,3.6,69
1935,Pinot Gris Alsace Cuvée Particuliere,Pinot Gris Alsace Cuvée Particuliere 2017,2017,Elzas,0,Gustave Lorentz,15.0,3.8,240
1936,Riesling Alsace Cuvée Particuliere,Riesling Alsace Cuvée Particuliere 2013,2013,Elzas,0,Gustave Lorentz,15.0,3.8,1611
1937,Riesling Alsace Cuvée Particuliere,Riesling Alsace Cuvée Particuliere 2011,2011,Elzas,0,Gustave Lorentz,15.0,3.8,1611
1938,Saint Cosme Côtes du Rhône Blanc,Saint Cosme Côtes du Rhône Blanc 2013,2013,Côtes du Rhône,0,Château de Saint Cosme,15.0,3.7,1039
1939,Skin-Contact Maceracion,Skin-Contact Maceracion 2022,2022,Vin de France,0,Mas del Périé - Fabien Jouves,15.0,3.9,862
1940,Saint-Véran 'La Partisselle',Saint-Véran 'La Partisselle' 2021,2021,Saint-Véran,0,Domaine de Savy,15.0,3.8,25
1941,La Dame de Châtenoy Menetou-Salon,La Dame de Châtenoy Menetou-Salon 2020,2020,Menetou-Salon,0,Isabelle et Pierre Clement (Domaine de Chatenoy),15.0,3.9,406
1942,Villa Antinori Toscana Bianco,Villa Antinori Toscana Bianco 2021,2021,Toscane,0,Antinori,15.0,3.8,31992
1943,SotSàs Cuvèe,SotSàs Cuvèe 2019,2019,Trentino,0,Maso Cantanghel,15.08,3.9,575
1944,Chardonnay,Chardonnay 2021,2021,Valle d’Aosta,0,La Source,15.08,3.6,72
1945,Chardonnay,Chardonnay 2021,2021,Trentino,0,Graziano Fontana,15.08,3.9,28
1946,Müller-Thurgau Trentino,Müller-Thurgau Trentino 2021,2021,Trentino,0,Graziano Fontana,15.08,3.5,59
1947,Sensations Jurançon Sec,Sensations Jurançon Sec 2018,2018,Jurançon Sec,0,Domaine du Cinquau,15.096666666666668,3.8,212
1948,Guerriero Bianco,Guerriero Bianco 2021,2021,Marche,0,Guerrieri,15.1,4.1,1840
1949,Bourgogne Aligoté,Bourgogne Aligoté 2021,2021,Bourgogne Aligoté,0,Domaine de l'Évêché,15.1,3.7,37
1950,Lunaria Sauvignon Blanc,Lunaria Sauvignon Blanc 2019,2019,Forlì,0,Castelluccio,15.12,3.4,204
1951,Cuvée Prestige Blaye Côtes de Bordeaux Blanc,Cuvée Prestige Blaye Côtes de Bordeaux Blanc 2021,2021,Bordeaux,0,Domaine des Graves d'Ardonneau,15.15,3.8,539
1952,Gioja Albana di Romagna Secco,Gioja Albana di Romagna Secco 2020,2020,Albana di Romagna,0,Giovannini,15.18,3.7,384
1953,Catalina,Catalina 2019,2019,Mamertino di Milazzo,0,Tenuta Gatti,15.18,3.7,128
1954,Bianco,Bianco 2022,2022,Toscane,0,Ripalte,15.18,3.9,381
1955,Riesling,Riesling 2022,2022,Lombardije,0,Pratello,15.18,3.6,285
1956,Orsone Pinot Bianco,Orsone Pinot Bianco 2022,2022,Colli Orientali del Friuli,0,Bastianich,15.18,3.9,49
1957,Mezzogiorno Bianco,Mezzogiorno Bianco 2022,2022,Salento,0,Azienda Agricola Morella,15.18,3.7,238
1958,Sauvignon,Sauvignon 2019,2019,Collio,0,Vigna del Lauro,15.18,3.7,114
1959,Bourgogne Chardonnay,Bourgogne Chardonnay 2016,2016,Bourgogne,0,Merlin,15.2,3.6,301
1960,By.Ott Blanc,By.Ott Blanc 2020,2020,Côtes de Provence,0,Domaines Ott,15.2,3.7,136
1961,Roero Arneis,Roero Arneis 2022,2022,Roero,0,Matteo Correggia,15.2,3.7,3007
1962,Coteaux de l'Aubance Blanc,Coteaux de l'Aubance Blanc 2019,2019,Côteaux de l'Aubance,0,Domaine de Montgilet,15.25,4.2,724
1963,Cheverny Blanc,Cheverny Blanc 2022,2022,Cheverny,0,Domaine de Montcy,15.25,3.8,1025
1964,Fleur Bleue,Fleur Bleue 2021,2021,Vin de France,0,M & S Bouchet,15.25,3.6,108
1965,Cròs del Mont Gewürztraminer,Cròs del Mont Gewürztraminer 2022,2022,Trentino-Zuid-Tirol,0,Pravis,15.28,3.9,128
1966,Vinum Bianco,Vinum Bianco 2020,2020,Toscane,0,Guido Gualandi,15.28,3.9,130
1967,Verbian Vino Bianco,Verbian Vino Bianco 2020,2020,Piemonte,0,L'Autin,15.28,3.6,96
1968,Piandoro,Piandoro 2022,2022,Piemonte,0,Tenute Sella,15.28,3.7,76
1969,511 Weissburgunder,511 Weissburgunder 2020,2020,Südtirol - Alto Adige,0,Von Blumen,15.28,3.9,34
1970,Moscato Giallo,Moscato Giallo 2018,2018,Vigneti delle Dolomiti,0,Nicolodi Alfio,15.28,4.0,50
1971,Viognier,Viognier 2019,2019,Szekszárd,0,Heimann,15.29,3.7,314
1972,Skin-Contact Maceracion,Skin-Contact Maceracion 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,15.3,3.9,862
1973,Vieilles Vignes Mâcon-Villages,Vieilles Vignes Mâcon-Villages 2021,2021,Mâcon-Villages,0,Domaine des Chenevières,15.3,3.7,70
1974,Laetitia,Laetitia 2022,2022,Trentino,0,Cantina Romanese,15.3,3.9,147
1975,Grüner Veltliner,Grüner Veltliner 2022,2022,Durbanville,0,Diemersdal,15.34,3.7,888
1976,Bourgogne Chitry Blanc,Bourgogne Chitry Blanc 2022,2022,Bourgogne,0,Giraudon,15.35,3.9,644
1977,Les Bruyéres Bourgogne,Les Bruyéres Bourgogne 2022,2022,Bourgogne,0,Domaine de la Creuze Noire,15.35,3.9,105
1978,Austrian Pepper Grüner Veltliner,Austrian Pepper Grüner Veltliner 2022,2022,Neder-Oostenrijk,0,Weingut R&A Pfaffl,15.35,4.0,4586
1979,Abbia Nòva Passerina del Frusinate,Abbia Nòva Passerina del Frusinate 2020,2020,del Frusinate,0,Costa Graia,15.35,3.6,432
1980,La Perle Blanche Beaujolais Blanc,La Perle Blanche Beaujolais Blanc 2022,2022,Beaujolais,0,Domaine de la Creuze Noire,15.35,3.8,303
1981,Vom Roten Schiefer Riesling Kabinett,Vom Roten Schiefer Riesling Kabinett 2020,2020,Mosel,0,Schmitges,15.35,3.9,388
1982,Urgestein Riesling Trocken,Urgestein Riesling Trocken 2021,2021,Mosel,0,Schmitges,15.35,3.9,261
1983,Austrian Elder Sauvignon Blanc,Austrian Elder Sauvignon Blanc 2022,2022,Weinviertel,0,Weingut R&A Pfaffl,15.35,4.2,675
1984,Frascati Superiore Secco,Frascati Superiore Secco 2021,2021,Frascati,0,Pietra Porzia,15.38,3.8,57
1985,Unwooded Chardonnay,Unwooded Chardonnay 2022,2022,Durbanville,0,Diemersdal,15.38,3.7,1497
1986,Vignerta Portofino Vermentino,Vignerta Portofino Vermentino 2022,2022,Ligurië,0,Bisson,15.38,3.7,308
1987,Gewürztraminer,Gewürztraminer 2020,2020,Südtirol - Alto Adige,0,Abbazia di Novacella (Stiftskellerei Neustift),15.38,4.0,3333
1988,90+10 Il Rivale,90+10 Il Rivale 2019,2019,Lugana,0,Pratello,15.38,3.9,149
1989,Soave Classico Monte Fiorentine,Soave Classico Monte Fiorentine 2021,2021,Soave Classico,0,Ca' Rugate,15.38,3.8,1597
1990,Gewürztraminer,Gewürztraminer 2022,2022,Südtirol - Alto Adige,0,Abbazia di Novacella (Stiftskellerei Neustift),15.38,4.0,3333
1991,Saumur Blanc,Saumur Blanc 2016,2016,Saumur,0,Château de Montgueret,15.38,3.4,500
1992,Foscarino Soave Classico,Foscarino Soave Classico 2021,2021,Soave Classico,0,Domini Veneti,15.38,4.0,47
1993,Serra Aspridda Vermentino di Sardegna,Serra Aspridda Vermentino di Sardegna 2020,2020,Vermentino di Sardegna,0,Francesco Fiori,15.38,3.9,36
1994,Pinot Grigio,Pinot Grigio 2019,2019,Collio,0,La Rajade,15.38,3.5,52
1995,Goldmuskateller - Moscato Giallo,Goldmuskateller - Moscato Giallo 2021,2021,Südtirol - Alto Adige,0,Cantina Bolzano / Kellerei Bozen,15.38,3.9,499
1996,Peloro Bianco,Peloro Bianco 2022,2022,Terre Siciliane,0,Le Casematte,15.38,3.8,636
1997,Auguste Chenin Blanc,Auguste Chenin Blanc 2021,2021,Het Loiredal,0,Rock M'Roll,15.38,3.8,282
1998,Massifitti Trebbiano di Soave,Massifitti Trebbiano di Soave 2019,2019,Verona,0,Suavia,15.38,3.9,2616
1999,Valcalepio Bianco,Valcalepio Bianco 2021,2021,Valcalepio,0,Medolago Albani,15.38,3.6,244
2000,Langhe Maestro,Langhe Maestro 2017,2017,Langhe,0,Pecchenino,15.38,3.9,295
2001,Saint Valier Pinot Nero,Saint Valier Pinot Nero 2021,2021,Lombardije,0,Conte Vistarino,15.38,3.8,82
2002,Gewürztraminer,Gewürztraminer 2021,2021,Südtirol - Alto Adige,0,Abbazia di Novacella (Stiftskellerei Neustift),15.38,4.0,3333
2003,010 Lugana,010 Lugana 2021,2021,Lugana,0,Bulgarini,15.38,4.1,1503
2004,Teramara Sauvignon,Teramara Sauvignon 2022,2022,Vigneti delle Dolomiti,0,Pravis,15.38,4.0,394
2005,Elementa,Elementa 2021,2021,Rueda,0,La Quinta,15.39,4.0,283
2006,Quincy 'Les Sablons',Quincy 'Les Sablons' 2021,2021,Quincy,0,Domaine Fournier Père et Fils,15.4,4.1,62
2007,Sereno e Nuvole Vermentino Toscano,Sereno e Nuvole Vermentino Toscano 2022,2022,Toscane,0,Dianella,15.4,3.8,372
2008,Petit Chablis,Petit Chablis 2021,2021,Petit Chablis,0,Domaine Hamelin,15.4,3.9,2102
2009,Comtesse de Ségur Montravel Blanc,Comtesse de Ségur Montravel Blanc 2014,2014,Montravel,0,Château Laulerie,15.4,4.0,189
2010,Réserve Pinot Gris,Réserve Pinot Gris 2020,2020,Elzas,0,Meyer-Fonné,15.4,3.9,512
2011,Ergon Verdicchio di Matelica,Ergon Verdicchio di Matelica 2016,2016,Verdicchio di Matelica,0,Borgo Paglianetto,15.4,3.5,122
2012,Sand Moscato Giallo,Sand Moscato Giallo 2021,2021,Südtirol - Alto Adige,0,Colterenzio (Schreckbichl),15.43,4.1,995
2013,Animale Celeste,Animale Celeste 2022,2022,Marche,0,Azienda Santa Barbara - Stefano Antonucci,15.46,4.0,2402
2014,Roero Arneis,Roero Arneis 2022,2022,Roero,0,Prunotto,15.48,3.5,2518
2015,Santannella,Santannella 2021,2021,Terre Siciliane,0,Mandrarossa,15.48,3.8,1010
2016,Kerner,Kerner 2019,2019,Südtirol - Alto Adige,0,Cantina Bolzano / Kellerei Bozen,15.48,3.8,627
2017,Falanghina Serrocielo,Falanghina Serrocielo 2022,2022,Falanghina del Sannio,0,Feudi di San Gregorio,15.48,3.7,3122
2018,Ribolla Gialla,Ribolla Gialla 2019,2019,Collio,0,Ferruccio Sgubin,15.48,3.7,261
2019,I Vini di Jacopo Sauvignon di Jacopo,I Vini di Jacopo Sauvignon di Jacopo 2021,2021,Colli Orientali del Friuli,0,Nec Otium,15.48,3.8,166
2020,Langhe Vioniè Bianco,Langhe Vioniè Bianco 2019,2019,Langhe,0,Sordo,15.48,3.8,112
2021,Chardonnay Kleinstein,Chardonnay Kleinstein 2021,2021,Südtirol - Alto Adige,0,Cantina Bolzano / Kellerei Bozen,15.48,3.8,651
2022,Selva Lugana,Selva Lugana 2020,2020,Lugana,0,Selva Capuzza,15.48,3.7,810
2023,Anarchia Costituzionale,Anarchia Costituzionale 2021,2021,Colli Tortonesi,0,Vigneti Massa,15.48,4.1,693
2024,Ensemblo Bianco,Ensemblo Bianco 2018,2018,Valle d’Aosta,0,La Source,15.48,3.8,59
2025,Müller Thurgau Südtirol,Müller Thurgau Südtirol 2021,2021,Südtirol - Alto Adige,0,Muri-Gries,15.48,3.8,296
2026,Gewürztraminer,Gewürztraminer 2022,2022,Südtirol - Alto Adige,0,Andrian,15.48,3.8,1244
2027,San Vincenzo,San Vincenzo 2022,2022,Veneto,0,Anselmi,15.48,3.9,10656
2028,Les Natures Pinot Gris,Les Natures Pinot Gris 2021,2021,Elzas,0,Jean-Baptiste Adam,15.5,4.0,106
2029,Irréductible Blanc,Irréductible Blanc 2020,2020,Het Loiredal,0,Clos Roussely,15.5,3.8,51
2030,Le Bois du Cerf,Le Bois du Cerf 2022,2022,Corsica,0,Domaine Vico,15.5,3.8,324
2031,Cave Vinum,Cave Vinum 2019,2019,Ardèche,0,Mas de Libian,15.5,3.7,514
2032,Bourgogne Chardonnay,Bourgogne Chardonnay 2022,2022,Bourgogne,0,Domaine Camu Frères,15.5,3.7,190
2033,The Glass Collection Unwooded Chardonnay,The Glass Collection Unwooded Chardonnay 2020,2020,Stellenbosch,0,Glenelly,15.5,3.5,1174
2034,Graves Blanc,Graves Blanc 2019,2019,Graves,0,Château de Chantegrive,15.5,3.6,675
2035,Imperiale Lugana,Imperiale Lugana 2021,2021,Lugana,0,Monte Cicogna,15.5,3.9,608
2036,Référence Blanc,Référence Blanc 2019,2019,Rasteau,0,Domaine Jaume,15.5,4.0,88
2037,Bourgogne Chardonnay,Bourgogne Chardonnay 2021,2021,Bourgogne,0,Régnard,15.5,3.8,293
2038,Blanc,Blanc 2022,2022,Côtes du Roussillon,0,Château de l'Ou,15.5,3.5,300
2039,Timéo Blanc (Milo),Timéo Blanc (Milo) 2021,2021,Corbières,0,Sainte Marie des Crozes,15.5,3.9,81
2040,Les Ombelles,Les Ombelles 2021,2021,Languedoc,0,Mas de la Seranne,15.5,3.8,166
2041,Eolienne Blanc,Eolienne Blanc 2021,2021,Languedoc,0,Mas d'Espanet,15.5,3.9,509
2042,Petit Chablis,Petit Chablis 2019,2019,Petit Chablis,0,Bernard Defaix,15.5,3.8,1163
2043,Les Challeys Saint-Joseph Blanc,Les Challeys Saint-Joseph Blanc 2019,2019,Saint-Joseph,0,Delas,15.5,3.7,292
2044,Berg,Berg 2018,2018,Südtirol - Alto Adige,0,Colterenzio (Schreckbichl),15.5,3.9,308
2045,Gavi,Gavi 2021,2021,Gavi,0,Fontanafredda,15.5,3.6,1188
2046,Klevener de Heiligenstein,Klevener de Heiligenstein 2019,2019,Elzas,0,Vincent Stoeffler,15.5,4.0,107
2047,Secreto Sauvignon Blanc,Secreto Sauvignon Blanc 2021,2021,Casablanca Valley,0,Viu Manent,15.5,3.6,4247
2048,Coteaux d'Aix-en-Provence Blanc,Coteaux d'Aix-en-Provence Blanc 2022,2022,Coteaux d'Aix-en-Provence,0,Château de Beaupré,15.5,3.8,76
2049,Riesling Alsace Grand Cru 'Vorbourg',Riesling Alsace Grand Cru 'Vorbourg' 2020,2020,Alsace Grand Cru 'Vorbourg',0,Bannwarth,15.5,3.8,39
2050,Müller Thurgau Südtirol,Müller Thurgau Südtirol 2021,2021,Südtirol - Alto Adige,0,Muri-Gries,15.48,3.8,296
2051,Gewürztraminer,Gewürztraminer 2022,2022,Südtirol - Alto Adige,0,Andrian,15.48,3.8,1244
2052,San Vincenzo,San Vincenzo 2022,2022,Veneto,0,Anselmi,15.48,3.9,10656
2053,Les Natures Pinot Gris,Les Natures Pinot Gris 2021,2021,Elzas,0,Jean-Baptiste Adam,15.5,4.0,106
2054,Irréductible Blanc,Irréductible Blanc 2020,2020,Het Loiredal,0,Clos Roussely,15.5,3.8,51
2055,Le Bois du Cerf,Le Bois du Cerf 2022,2022,Corsica,0,Domaine Vico,15.5,3.8,324
2056,Cave Vinum,Cave Vinum 2019,2019,Ardèche,0,Mas de Libian,15.5,3.7,514
2057,Bourgogne Chardonnay,Bourgogne Chardonnay 2022,2022,Bourgogne,0,Domaine Camu Frères,15.5,3.7,190
2058,The Glass Collection Unwooded Chardonnay,The Glass Collection Unwooded Chardonnay 2020,2020,Stellenbosch,0,Glenelly,15.5,3.5,1174
2059,Graves Blanc,Graves Blanc 2019,2019,Graves,0,Château de Chantegrive,15.5,3.6,675
2060,Imperiale Lugana,Imperiale Lugana 2021,2021,Lugana,0,Monte Cicogna,15.5,3.9,608
2061,Référence Blanc,Référence Blanc 2019,2019,Rasteau,0,Domaine Jaume,15.5,4.0,88
2062,Bourgogne Chardonnay,Bourgogne Chardonnay 2021,2021,Bourgogne,0,Régnard,15.5,3.8,293
2063,Blanc,Blanc 2022,2022,Côtes du Roussillon,0,Château de l'Ou,15.5,3.5,300
2064,Timéo Blanc (Milo),Timéo Blanc (Milo) 2021,2021,Corbières,0,Sainte Marie des Crozes,15.5,3.9,81
2065,Les Ombelles,Les Ombelles 2021,2021,Languedoc,0,Mas de la Seranne,15.5,3.8,166
2066,Eolienne Blanc,Eolienne Blanc 2021,2021,Languedoc,0,Mas d'Espanet,15.5,3.9,509
2067,Petit Chablis,Petit Chablis 2019,2019,Petit Chablis,0,Bernard Defaix,15.5,3.8,1163
2068,Berg,Berg 2018,2018,Südtirol - Alto Adige,0,Colterenzio (Schreckbichl),15.5,3.9,308
2069,Les Challeys Saint-Joseph Blanc,Les Challeys Saint-Joseph Blanc 2019,2019,Saint-Joseph,0,Delas,15.5,3.7,292
2070,Klevener de Heiligenstein,Klevener de Heiligenstein 2019,2019,Elzas,0,Vincent Stoeffler,15.5,4.0,107
2071,Gavi,Gavi 2021,2021,Gavi,0,Fontanafredda,15.5,3.6,1188
2072,Coteaux d'Aix-en-Provence Blanc,Coteaux d'Aix-en-Provence Blanc 2022,2022,Coteaux d'Aix-en-Provence,0,Château de Beaupré,15.5,3.8,76
2073,Riesling Alsace Grand Cru 'Vorbourg',Riesling Alsace Grand Cru 'Vorbourg' 2020,2020,Alsace Grand Cru 'Vorbourg',0,Bannwarth,15.5,3.8,39
2074,Secreto Sauvignon Blanc,Secreto Sauvignon Blanc 2021,2021,Casablanca Valley,0,Viu Manent,15.5,3.6,4247
2075,Müller Thurgau Südtirol,Müller Thurgau Südtirol 2021,2021,Südtirol - Alto Adige,0,Muri-Gries,15.48,3.8,296
2076,Gewürztraminer,Gewürztraminer 2022,2022,Südtirol - Alto Adige,0,Andrian,15.48,3.8,1244
2077,San Vincenzo,San Vincenzo 2022,2022,Veneto,0,Anselmi,15.48,3.9,10656
2078,Les Natures Pinot Gris,Les Natures Pinot Gris 2021,2021,Elzas,0,Jean-Baptiste Adam,15.5,4.0,106
2079,Irréductible Blanc,Irréductible Blanc 2020,2020,Het Loiredal,0,Clos Roussely,15.5,3.8,51
2080,Le Bois du Cerf,Le Bois du Cerf 2022,2022,Corsica,0,Domaine Vico,15.5,3.8,324
2081,Cave Vinum,Cave Vinum 2019,2019,Ardèche,0,Mas de Libian,15.5,3.7,514
2082,Bourgogne Chardonnay,Bourgogne Chardonnay 2022,2022,Bourgogne,0,Domaine Camu Frères,15.5,3.7,190
2083,The Glass Collection Unwooded Chardonnay,The Glass Collection Unwooded Chardonnay 2020,2020,Stellenbosch,0,Glenelly,15.5,3.5,1174
2084,Graves Blanc,Graves Blanc 2019,2019,Graves,0,Château de Chantegrive,15.5,3.6,675
2085,Imperiale Lugana,Imperiale Lugana 2021,2021,Lugana,0,Monte Cicogna,15.5,3.9,608
2086,Référence Blanc,Référence Blanc 2019,2019,Rasteau,0,Domaine Jaume,15.5,4.0,88
2087,Bourgogne Chardonnay,Bourgogne Chardonnay 2021,2021,Bourgogne,0,Régnard,15.5,3.8,293
2088,Blanc,Blanc 2022,2022,Côtes du Roussillon,0,Château de l'Ou,15.5,3.5,300
2089,Timéo Blanc (Milo),Timéo Blanc (Milo) 2021,2021,Corbières,0,Sainte Marie des Crozes,15.5,3.9,81
2090,Les Ombelles,Les Ombelles 2021,2021,Languedoc,0,Mas de la Seranne,15.5,3.8,166
2091,Eolienne Blanc,Eolienne Blanc 2021,2021,Languedoc,0,Mas d'Espanet,15.5,3.9,509
2092,Petit Chablis,Petit Chablis 2019,2019,Petit Chablis,0,Bernard Defaix,15.5,3.8,1163
2093,Berg,Berg 2018,2018,Südtirol - Alto Adige,0,Colterenzio (Schreckbichl),15.5,3.9,308
2094,Les Challeys Saint-Joseph Blanc,Les Challeys Saint-Joseph Blanc 2019,2019,Saint-Joseph,0,Delas,15.5,3.7,292
2095,Klevener de Heiligenstein,Klevener de Heiligenstein 2019,2019,Elzas,0,Vincent Stoeffler,15.5,4.0,107
2096,Gavi,Gavi 2021,2021,Gavi,0,Fontanafredda,15.5,3.6,1188
2097,Secreto Sauvignon Blanc,Secreto Sauvignon Blanc 2021,2021,Casablanca Valley,0,Viu Manent,15.5,3.6,4247
2098,Coteaux d'Aix-en-Provence Blanc,Coteaux d'Aix-en-Provence Blanc 2022,2022,Coteaux d'Aix-en-Provence,0,Château de Beaupré,15.5,3.8,76
2099,Riesling Alsace Grand Cru 'Vorbourg',Riesling Alsace Grand Cru 'Vorbourg' 2020,2020,Alsace Grand Cru 'Vorbourg',0,Bannwarth,15.5,3.8,39
2100,Müller Thurgau Südtirol,Müller Thurgau Südtirol 2021,2021,Südtirol - Alto Adige,0,Muri-Gries,15.48,3.8,296
2101,Gewürztraminer,Gewürztraminer 2022,2022,Südtirol - Alto Adige,0,Andrian,15.48,3.8,1244
2102,San Vincenzo,San Vincenzo 2022,2022,Veneto,0,Anselmi,15.48,3.9,10656
2103,Les Natures Pinot Gris,Les Natures Pinot Gris 2021,2021,Elzas,0,Jean-Baptiste Adam,15.5,4.0,106
2104,Le Bois du Cerf,Le Bois du Cerf 2022,2022,Corsica,0,Domaine Vico,15.5,3.8,324
2105,Irréductible Blanc,Irréductible Blanc 2020,2020,Het Loiredal,0,Clos Roussely,15.5,3.8,51
2106,Cave Vinum,Cave Vinum 2019,2019,Ardèche,0,Mas de Libian,15.5,3.7,514
2107,Bourgogne Chardonnay,Bourgogne Chardonnay 2022,2022,Bourgogne,0,Domaine Camu Frères,15.5,3.7,190
2108,Graves Blanc,Graves Blanc 2019,2019,Graves,0,Château de Chantegrive,15.5,3.6,675
2109,Imperiale Lugana,Imperiale Lugana 2021,2021,Lugana,0,Monte Cicogna,15.5,3.9,608
2110,The Glass Collection Unwooded Chardonnay,The Glass Collection Unwooded Chardonnay 2020,2020,Stellenbosch,0,Glenelly,15.5,3.5,1174
2111,Référence Blanc,Référence Blanc 2019,2019,Rasteau,0,Domaine Jaume,15.5,4.0,88
2112,Bourgogne Chardonnay,Bourgogne Chardonnay 2021,2021,Bourgogne,0,Régnard,15.5,3.8,293
2113,Blanc,Blanc 2022,2022,Côtes du Roussillon,0,Château de l'Ou,15.5,3.5,300
2114,Timéo Blanc (Milo),Timéo Blanc (Milo) 2021,2021,Corbières,0,Sainte Marie des Crozes,15.5,3.9,81
2115,Les Ombelles,Les Ombelles 2021,2021,Languedoc,0,Mas de la Seranne,15.5,3.8,166
2116,Eolienne Blanc,Eolienne Blanc 2021,2021,Languedoc,0,Mas d'Espanet,15.5,3.9,509
2117,Petit Chablis,Petit Chablis 2019,2019,Petit Chablis,0,Bernard Defaix,15.5,3.8,1163
2118,Les Challeys Saint-Joseph Blanc,Les Challeys Saint-Joseph Blanc 2019,2019,Saint-Joseph,0,Delas,15.5,3.7,292
2119,Berg,Berg 2018,2018,Südtirol - Alto Adige,0,Colterenzio (Schreckbichl),15.5,3.9,308
2120,Gavi,Gavi 2021,2021,Gavi,0,Fontanafredda,15.5,3.6,1188
2121,Klevener de Heiligenstein,Klevener de Heiligenstein 2019,2019,Elzas,0,Vincent Stoeffler,15.5,4.0,107
2122,Secreto Sauvignon Blanc,Secreto Sauvignon Blanc 2021,2021,Casablanca Valley,0,Viu Manent,15.5,3.6,4247
2123,Coteaux d'Aix-en-Provence Blanc,Coteaux d'Aix-en-Provence Blanc 2022,2022,Coteaux d'Aix-en-Provence,0,Château de Beaupré,15.5,3.8,76
