,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
1647,Ladoix 'Sur les Vris',Ladoix 'Sur les Vris' 2021,2021,Ladoix,0,Domaine Perrin,32.94,3.9,169
1648,Saint-Joseph Silice Blanc,Saint-Joseph Silice Blanc 2020,2020,Saint-Joseph,0,Coursodon,32.95,3.9,337
1649,Flors di Uis,Flors di Uis 2017,2017,Friuli Isonzo,0,Vie di Romans,32.95,4.1,3420
1650,Haermosa,Haermosa 2021,2021,Sicilia,0,Masseria del Feudo,32.98,3.8,161
1651,Gamma Etna Bianco,Gamma Etna Bianco 2020,2020,De Etna,0,Federico Curtaz,32.98,4.1,452
1652,Rosazzo,Rosazzo 2019,2019,Rosazzo,0,Ronco delle Betulle,32.98,4.2,143
1653,Sivi Ambra Grigio,Sivi Ambra Grigio 2017,2017,Goriška Brda,0,Movia,32.98,4.0,1935
1654,Gewürztraminer,Gewürztraminer 2020,2020,Elzas,0,Paul Blanck,32.98,3.9,2089
1655,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2007,2007,Pessac-Léognan,0,Château Bouscaut,33.0,4.0,611
1656,Les Palissières Mercurey,Les Palissières Mercurey 2020,2020,Mercurey,0,Château d'Etroyes,33.0,4.0,29
1657,Chablis 1er Cru 'Mont de Milieu',Chablis 1er Cru 'Mont de Milieu' 2020,2020,Chablis 1er Cru 'Mont de Milieu',0,Garnier et Fils,33.0,4.2,1162
1658,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2015,2015,Pessac-Léognan,0,Château Olivier,33.0,3.9,1700
1659,Oberberg Sauvignon Blanc,Oberberg Sauvignon Blanc 2019,2019,Südtirol - Alto Adige,0,Kornell,33.0,4.2,569
1660,Les Figuiers Saint-Péray,Les Figuiers Saint-Péray 2020,2020,Saint-Péray,0,Bernard Gripa,33.0,4.1,1293
1661,Tannenberg Sauvignon Blanc,Tannenberg Sauvignon Blanc 2018,2018,Südtirol - Alto Adige,0,Manincor,33.0,4.0,1352
1662,Cuvée Catherine Gewürztraminer Alsace Grand Cru 'Kaefferkopf',Cuvée Catherine Gewürztraminer Alsace Grand Cru 'Kaefferkopf' 1998,1998,Alsace Grand Cru 'Kaefferkopf',0,Domaine Martin Schaetzel - Domaine Kirrenbourg,33.0,3.8,81
1663,Nico Sauvignon,Nico Sauvignon 2022,2022,Südtirol - Alto Adige,0,Stroblhof,33.0,4.0,264
1664,Santenay Blanc,Santenay Blanc 2019,2019,Santenay,0,Les Héritiers Saint-Genys,33.0,4.0,228
1665,L’Oppidum Vouvray Sec,L’Oppidum Vouvray Sec 2020,2020,Vouvray,0,Domaine Bourillon Dorléans,33.0,4.2,27
1666,Chablis 1er Cru 'Montmains',Chablis 1er Cru 'Montmains' 2020,2020,Chablis 1er Cru 'Montmains',0,Garnier et Fils,33.0,4.1,110
1667,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2019,2019,Pessac-Léognan,0,Château Latour-Martillac,33.0,4.0,2555
1668,Cometa,Cometa 2010,2010,Menfi,0,Planeta,33.0,4.1,8376
1669,Flora Chardonnay,Flora Chardonnay 2014,2014,Südtirol - Alto Adige,0,Girlan,33.0,4.0,702
1670,Vieilles Vignes Grand Élevage Savagnin Arbois,Vieilles Vignes Grand Élevage Savagnin Arbois 2019,2019,Arbois,0,Rijckaert,33.0,4.0,551
1671,C de Cauhapé Jurançon Sec,C de Cauhapé Jurançon Sec 2020,2020,Jurançon Sec,0,Domaine Cauhapé,33.0,4.2,50
1672,Saint-Aubin,Saint-Aubin 2020,2020,Saint-Aubin,0,Patrick Miolane,33.0,3.9,423
1673,Lunatica White,Lunatica White 2020,2020,Ligurië,0,Il Torchio,33.08,3.9,86
1674,Santenay Clos de Malte Blanc,Santenay Clos de Malte Blanc 2019,2019,Santenay,0,Louis Jadot,33.1,4.0,954
1675,Riesling Steinberger,Riesling Steinberger 2021,2021,Rheingau,0,Kloster Eberbach,33.18,3.8,3729
1676,Pernand-Vergelesses Blanc,Pernand-Vergelesses Blanc 2020,2020,Pernand-Vergelesses,0,Domaine Joannet,33.3,3.7,56
1677,Sancerre Chambrates,Sancerre Chambrates 2018,2018,Sancerre,0,Domaine Vacheron,33.3,4.1,469
1678,Vigna 'Castel Ringberg' Pinot Grigio,Vigna 'Castel Ringberg' Pinot Grigio 2021,2021,Südtirol - Alto Adige,0,Elena Walch,33.35,4.0,1899
1679,Sancerre 'Les Romains',Sancerre 'Les Romains' 2018,2018,Sancerre,0,Domaine Fouassier,33.38,3.9,1025
1680,Pierre Blanche Saint-Joseph,Pierre Blanche Saint-Joseph 2021,2021,Saint-Joseph,0,Domaine Lionnet,33.4,4.1,31
1681,Sanct Valentin Sauvignon,Sanct Valentin Sauvignon 2022,2022,Südtirol - Alto Adige,0,St. Michael-Eppan,33.4,4.2,12117
1682,Caillottes Sancerre,Caillottes Sancerre 2022,2022,Sancerre,0,François Cotat,33.4,3.9,964
1683,Pouilly-Fuissé,Pouilly-Fuissé 2018,2018,Pouilly-Fuissé,0,Merlin,33.4,3.9,1142
1684,Monthelie 1er Cru 'Le Château Gaillard',Monthelie 1er Cru 'Le Château Gaillard' 2013,2013,Monthélie 1er Cru 'Le Château Gaillard',0,Garaudet Père & Fils,33.4,3.9,57
1685,Skin,Skin 2020,2020,Het Loiredal,0,Domaine Fouassier,33.45,3.6,41
1686,Trois Chateaux Gewürztraminer Alsace Grand Cru 'Pfersigberg',Trois Chateaux Gewürztraminer Alsace Grand Cru 'Pfersigberg' 2017,2017,Alsace Grand Cru 'Pfersigberg',0,Kuentz-Bas,33.48,4.3,133
1687,Condrieu Blanc,Condrieu Blanc 2020,2020,Condrieu,0,Domaine Niero,33.5,3.8,109
1688,Bouzeron,Bouzeron 2020,2020,Bouzéron,0,Domaine A. et P. de Villaine,33.5,3.8,6909
1689,Les Échalas Côtes du Rhône Villages Valréas Blanc,Les Échalas Côtes du Rhône Villages Valréas Blanc 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Clos Bellane,33.5,4.1,1464
1690,Hemelrand Vine Garden,Hemelrand Vine Garden 2020,2020,West-Kaap,0,Alheit Vineyards,33.5,4.2,1172
1691,Sancerre 'Constellation du Scorpion',Sancerre 'Constellation du Scorpion' 2019,2019,Sancerre,0,Vincent Gaudry,33.5,3.9,329
1692,Santenay 1er Cru 'Les Gravières' Blanc,Santenay 1er Cru 'Les Gravières' Blanc 2017,2017,Santenay 1er Cru 'Les Gravières',0,Domaine Chapelle et Fils,33.5,4.0,329
1693,Alsace Grand Cru Saering Riesling,Alsace Grand Cru Saering Riesling 2019,2019,Alsace Grand Cru 'Saering',0,Dirler-Cadé,33.55,4.0,523
1694,Época Sivi Pinot Grigio,Época Sivi Pinot Grigio 2020,2020,Goriška Brda,0,Ferdinand Matjaž Četrtič,33.58,4.0,123
1695,Bourgogne Chardonnay,Bourgogne Chardonnay 2020,2020,Bourgogne,0,Au Pied du Mont Chauve,33.68,3.9,481
1696,Les Vins du Léman Quintessence Chasselas,Les Vins du Léman Quintessence Chasselas 2020,2020,Vin de Savoie,0,Les Vignes de Paradis,33.7,3.8,797
1697,Sancerre Les Baronnes Blanc,Sancerre Les Baronnes Blanc 2022,2022,Sancerre,0,Henri Bourgeois,33.7,4.0,12671
1698,Chablis,Chablis 2020,2020,Chablis,0,Remoissenet Père & Fils,33.75,4.0,90
1699,Director's Cut Chardonnay,Director's Cut Chardonnay 2021,2021,Russian River Valley,0,Francis Ford Coppola Winery,33.78,4.1,4579
1700,Dessimis Pinot Grigio,Dessimis Pinot Grigio 2021,2021,Friuli Isonzo,0,Vie di Romans,33.8,4.2,7414
1701,Monopole Pouilly-Loché,Monopole Pouilly-Loché 2020,2020,Pouilly-Loché,0,Clos des Rocs,33.8,4.1,832
1702,Semper Excelsior,Semper Excelsior 2020,2020,Muscadet-Sevre et Maine,0,Pierre Luneau-Papin,33.8,3.9,548
1703,Chablis 1er Cru 'Côte de Lechet',Chablis 1er Cru 'Côte de Lechet' 2021,2021,Chablis 1er Cru 'Côte de Lechet',0,Bernard Defaix,33.85,4.1,2540
1704,Sancerre 'Constellation du Scorpion',Sancerre 'Constellation du Scorpion' 2017,2017,Sancerre,0,Vincent Gaudry,33.9,3.9,329
1705,Rioja Blanco,Rioja Blanco 2018,2018,Rioja,0,Allende,33.9,4.0,2848
1706,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2019,2019,Pessac-Léognan,0,Château Carbonnieux,33.9,4.1,18227
1707,Pernand-Vergelesses Blanc,Pernand-Vergelesses Blanc 2021,2021,Pernand-Vergelesses,0,Domaine Pavelot - Luc & Lise Pavelot,33.9,3.9,732
1708,Cuvée Saint-Urbain Marsannay Blanc,Cuvée Saint-Urbain Marsannay Blanc 2021,2021,Marsannay,0,Jean Fournier,33.9,3.9,193
1709,Rully Premier Cru 'Grésigny',Rully Premier Cru 'Grésigny' 2019,2019,Rully 1er Cru 'Gresigny',0,Vincent Girardin,33.9,4.1,51
1710,Blanc et Or,Blanc et Or 2022,2022,Côtes de Provence,0,Minuty,33.9,4.1,703
1711,Ageno,Ageno 2020,2020,Emilia,0,La Stoppa,33.9,4.1,6885
1712,Integer Zibibbo,Integer Zibibbo 2021,2021,Terre Siciliane,0,Marco de Bartoli,33.92,4.1,1166
1713,Integer Grillo,Integer Grillo 2020,2020,Sicilia,0,Marco de Bartoli,33.92,4.0,843
1714,Saint Romain,Saint Romain 2021,2021,Saint-Romain,0,Louis Jadot,33.95,4.1,551
1715,Châteauneuf-du-Pape Blanc,Châteauneuf-du-Pape Blanc 2017,2017,Châteauneuf-du-Pape,0,Domaine du Grand Tinel,33.95,4.0,325
1716,Alsace Grand Cru Spiegel Riesling,Alsace Grand Cru Spiegel Riesling 2019,2019,Alsace Grand Cru 'Spiegel',0,Dirler-Cadé,33.95,4.1,173
1717,Trebbien,Trebbien 2020,2020,Marche,0,Valter Mattoni,33.98,3.9,337
1718,Pioneer Block 6 Oh! Block Sauvignon Blanc,Pioneer Block 6 Oh! Block Sauvignon Blanc 2021,2021,Marlborough,0,Saint Clair Family Estate,33.98,4.0,155
1719,Vinschgauer Chardonnay Riserva,Vinschgauer Chardonnay Riserva 2019,2019,Südtirol - Alto Adige,0,Stachlburg,33.98,3.7,97
1720,La Misión,La Misión 2018,2018,Castilië en León,0,Menade,33.98,4.1,985
1721,Oberkerschbaum Sauvignon,Oberkerschbaum Sauvignon 2020,2020,Südtirol - Alto Adige,0,J. Hofstätter,33.98,4.3,179
1722,Altitudes Blanc,Altitudes Blanc 2019,2019,Libanongebergte,0,Ixsir,33.98,3.8,2821
1723,Chardonnay,Chardonnay 2021,2021,Marlborough,0,Cloudy Bay,33.98,3.9,9607
1724,Viñas de Gain Blanco,Viñas de Gain Blanco 2016,2016,Vino de España,0,Artadi,33.98,3.8,499
1725,Vermentino,Vermentino 2021,2021,Paarl,0,Nomoya,33.99,4.0,26
1726,Dolmen,Dolmen 2020,2020,Côtes du Lot,0,Domaine Belmont,34.0,4.1,182
1727,Montaigne,Montaigne 2020,2020,Côtes du Lot,0,Domaine Belmont,34.0,4.1,154
1728,Inspiration Minérale,Inspiration Minérale 2019,2019,Collioure,0,Clos Saint Sébastien,34.0,4.1,194
1729,Louis,Louis 2017,2017,Eden Valley,0,Henschke,34.0,3.8,365
1730,Los Parientes Chardonnay,Los Parientes Chardonnay 2020,2020,Valle del Malleco,0,Baettig,34.0,4.0,654
1731,Clos Saint Landelin Riesling,Clos Saint Landelin Riesling 2019,2019,Elzas,0,René Muré,34.0,4.0,1445
1732,Chablis 1er Cru 'Vaulorent',Chablis 1er Cru 'Vaulorent' 2017,2017,Chablis 1er Cru 'Vaulorent',0,La Chablisienne,34.0,4.0,870
1733,Chablis Vent d'Ange,Chablis Vent d'Ange 2019,2019,Chablis,0,Domaine Pattes Loup,34.0,4.1,7166
1734,Savigny-les-Beaune Blanc,Savigny-les-Beaune Blanc 2018,2018,Savigny-lès-Beaune,0,Louis Latour,34.0,3.9,103
1735,Riesling,Riesling 2017,2017,Elzas,0,Hugel,34.0,3.7,4731
1736,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2020,2020,Pessac-Léognan,0,Château Bouscaut,34.0,4.0,611
1737,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2018,2018,Pessac-Léognan,0,Château Olivier,34.0,3.9,1700
1738,Gewürztraminer Alsace Grand Cru 'Kirchberg de Barr',Gewürztraminer Alsace Grand Cru 'Kirchberg de Barr' 2018,2018,Alsace Grand Cru 'Kirchberg de Barr',0,Vincent Stoeffler,34.0,4.1,86
1739,Chardonnay,Chardonnay 2020,2020,Yarra Valley,0,Warramate,34.0,3.9,173
1740,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2016,2016,Pessac-Léognan,0,Château Brown,34.0,4.0,864
1741,Cuvée du Perce Neige Bourgogne,Cuvée du Perce Neige Bourgogne 2018,2018,Bourgogne,0,Laurent Ponsot,34.0,3.8,471
1742,Chablis Tête d'Or,Chablis Tête d'Or 2019,2019,Chablis,0,Billaud-Simon,34.0,4.0,2459
1743,Saint-Joseph Les Granilites Blanc,Saint-Joseph Les Granilites Blanc 2018,2018,Saint-Joseph,0,M. Chapoutier,34.0,3.9,392
1744,Riesling Alsace Grand Cru Osterberg,Riesling Alsace Grand Cru Osterberg 2014,2014,Alsace Grand Cru,0,Andre Kientzler,34.0,3.9,241
1745,Cuvée Catherine Gewürztraminer Alsace Grand Cru 'Kaefferkopf',Cuvée Catherine Gewürztraminer Alsace Grand Cru 'Kaefferkopf' 1997,1997,Alsace Grand Cru 'Kaefferkopf',0,Domaine Martin Schaetzel - Domaine Kirrenbourg,34.0,3.8,81
1746,Chardonnay,Chardonnay 2020,2020,Russian River Valley,0,Seghesio,34.0,4.0,369
1747,Chardonnay,Chardonnay 2020,2020,Martinborough,0,Escarpment Vineyard,34.0,3.9,504
1748,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2016,2016,Pessac-Léognan,0,Château Olivier,34.0,3.9,1700
1749,Chardonnay,Chardonnay 2021,2021,Margaret River,0,Vasse Felix,34.0,3.8,2165
1750,Autrement,Autrement 2019,2019,Arbois,0,Jérôme Arnoux,34.08,3.8,172
1751,Quartara,Quartara 2020,2020,Colli di Salerno,0,Lunarossa,34.08,4.2,399
1752,Krems Riesling,Krems Riesling 2021,2021,Kremstal,0,Rainer Wess,34.08,3.8,100
1753,Sauvignon de la Tour,Sauvignon de la Tour 2017,2017,Collio,0,Villa Russiz,34.08,4.0,703
1754,By the Glass Riesling,By the Glass Riesling 2022,2022,Mosel,0,Villa Huesgen,34.08,3.7,3150
1755,Etna Bianco,Etna Bianco 2022,2022,De Etna,0,Giovanni Rosso,34.1,4.0,527
1756,Vinschgauer  Gewürztraminer,Vinschgauer  Gewürztraminer 2020,2020,Südtirol - Alto Adige,0,Stachlburg,34.18,4.1,72
1757,Vinschgauer  Gewürztraminer,Vinschgauer  Gewürztraminer 2019,2019,Südtirol - Alto Adige,0,Stachlburg,34.18,4.1,72
1758,Chablis Premier Cru 'Vaillon',Chablis Premier Cru 'Vaillon' 2007,2007,Chablis 1er Cru 'Vaillons',0,Daniel-Etienne Defaix,34.4,4.2,1001
1759,Santenay 1er Cru 'Beaurepaire',Santenay 1er Cru 'Beaurepaire' 2017,2017,Santenay 1er Cru 'Beaurepaire',0,Prosper Maufoux,34.4,4.3,45
1760,Les Chapaudaises Saumur,Les Chapaudaises Saumur 2020,2020,Saumur,0,Brendan Stater-West,34.4,4.0,585
1761,Les Cras Saint-Véran,Les Cras Saint-Véran 2020,2020,Saint-Véran,0,Jacques & Nathalie Saumaize,34.48,4.1,139
1762,Blanc de Closos Vinyes Velles Old Vines,Blanc de Closos Vinyes Velles Old Vines 2018,2018,Priorat,0,Costers del Priorat,34.48,3.9,89
1763,Chablis 1er Cru 'Fourchaume',Chablis 1er Cru 'Fourchaume' 2022,2022,Chablis 1er Cru 'Fourchaume',0,Jean Durup,34.5,3.7,247
1764,Castello della Sala Conte della Vipera,Castello della Sala Conte della Vipera 2020,2020,Umbrië,0,Antinori,34.5,4.1,9768
1765,Monopole Rully 1er Cru 'Le Meix Caillet',Monopole Rully 1er Cru 'Le Meix Caillet' 2018,2018,Rully 1er Cru 'Le Meix Caillet',0,Eric de Suremain - Château de Monthelie,34.5,4.0,96
1766,Aubaine Pouilly-Fumé,Aubaine Pouilly-Fumé 2021,2021,Pouilly-Fumé,0,Jonathan Didier Pabiot,34.5,3.9,496
1767,Vieilles Vignes Côtes Catalanes Blanc,Vieilles Vignes Côtes Catalanes Blanc 2019,2019,Côtes Catalanes,0,Domaine Gauby,34.5,3.9,361
1768,L'Extreme Blanc,L'Extreme Blanc 2021,2021,Côtes Catalanes,0,Les Clos Perdus,34.5,4.0,176
1769,Le Grand Blanc,Le Grand Blanc 2021,2021,Bouches-du-Rhone,0,Château Revelette,34.5,3.9,688
1770,Pouilly-Fuisse Climat 'Au Vignerais',Pouilly-Fuisse Climat 'Au Vignerais' 2018,2018,Pouilly-Fuissé,0,La Soufrandière,34.5,3.9,71
1771,Riesling Alsace Grand Cru Osterberg,Riesling Alsace Grand Cru Osterberg 2013,2013,Alsace Grand Cru,0,Andre Kientzler,34.5,3.9,241
1772,Vieilles Vignes Grand Élevage Savagnin Arbois,Vieilles Vignes Grand Élevage Savagnin Arbois 2018,2018,Arbois,0,Rijckaert,34.5,4.0,551
1773,Saint-Joseph Blanc,Saint-Joseph Blanc 2021,2021,Saint-Joseph,0,Domaine Jean-Claude Marsanne,34.5,3.9,103
1774,Ante Etna Bianco,Ante Etna Bianco 2020,2020,De Etna,0,I Custodi,34.5,3.8,1083
1775,Montagny Premier Cru 'Les Bassets',Montagny Premier Cru 'Les Bassets' 2020,2020,Montagny 1er Cru 'Les Bassets',0,Domaine Laurent Cognard,34.56,4.0,1234
1776,Virginie de Valandraud Bordeaux Blanc,Virginie de Valandraud Bordeaux Blanc 2019,2019,Bordeaux,0,Château Valandraud,34.56,3.9,810
1777,Virginie de Valandraud Bordeaux Blanc,Virginie de Valandraud Bordeaux Blanc 2018,2018,Bordeaux,0,Château Valandraud,34.56,3.9,810
1778,Grande Cuvée Chablis 1er Cru,Grande Cuvée Chablis 1er Cru 2018,2018,Chablis Premier Cru,0,La Chablisienne,34.56,4.0,4484
1779,Virginie de Valandraud Bordeaux Blanc,Virginie de Valandraud Bordeaux Blanc 2016,2016,Bordeaux,0,Château Valandraud,34.56,3.9,810
1780,Poncetys  Saint-Véran,Poncetys  Saint-Véran 2019,2019,Saint-Véran,0,Jacques & Nathalie Saumaize,34.58,4.0,230
1781,Chignin Bergeron Les Amandiers,Chignin Bergeron Les Amandiers 2020,2020,Savoie,0,Philippe Ravier,34.6,3.9,361
1782,Grittermatte Riesling Nature,Grittermatte Riesling Nature 2018,2018,Elzas,0,Julien Meyer,34.68,3.8,290
1783,Il Montino,Il Montino 2020,2020,Colli Tortonesi,0,La Colombera - Piercarlo Semino,34.68,3.9,975
1784,Sancerre Blanc,Sancerre Blanc 2018,2018,Sancerre,0,Domaine Vacheron,34.8,4.0,7337
1785,Sancerre La Bourgeoise Blanc,Sancerre La Bourgeoise Blanc 2017,2017,Sancerre,0,Henri Bourgeois,34.8,4.1,3820
1786,Mursaglia Vieillissement Prolongé,Mursaglia Vieillissement Prolongé 2019,2019,Corsica,0,Nicolas Mariotti Bindi,34.85,4.2,113
1787,Pinot Gris Alsace Grand Cru 'Kanzlerberg',Pinot Gris Alsace Grand Cru 'Kanzlerberg' 2012,2012,Alsace Grand Cru,0,Gustave Lorentz,34.85,4.0,154
1788,Bourgogne Hautes-Côtes de Nuits Chardonnay (L'Hermitage),Bourgogne Hautes-Côtes de Nuits Chardonnay (L'Hermitage) 2020,2020,Bourgogne Hautes-Côtes de Nuits,0,Domaine Bertagna,34.88,4.1,229
1789,Nussbaumer Gewürztraminer,Nussbaumer Gewürztraminer 2021,2021,Südtirol - Alto Adige,0,Tramin,34.88,4.3,8991
1790,Uccellanda Curtefranca,Uccellanda Curtefranca 2018,2018,Curtefranca,0,Bellavista,34.88,4.2,1354
1791,Sélection Vieilles Vignes Montagny 1er Cru,Sélection Vieilles Vignes Montagny 1er Cru 2021,2021,Montagny Premier Cru,0,Domaine Stéphane Aladame,34.9,4.0,450
1792,L'Extreme Blanc,L'Extreme Blanc 2020,2020,Côtes Catalanes,0,Les Clos Perdus,34.9,4.0,176
1793,Saint Pierre Chablis,Saint Pierre Chablis 2022,2022,Chablis,0,Albert Pic,34.9,4.0,2444
1794,Catarina Châteauneuf-du-Pape Blanc,Catarina Châteauneuf-du-Pape Blanc 2019,2019,Châteauneuf-du-Pape,0,Domaine Duseigneur,34.9,4.0,163
1795,Sonnenglanz Gewürztraminer Alsace,Sonnenglanz Gewürztraminer Alsace 2013,2013,Elzas,0,Domaine Trapet,34.9,4.1,138
1796,Catarina Châteauneuf-du-Pape Blanc,Catarina Châteauneuf-du-Pape Blanc 2021,2021,Châteauneuf-du-Pape,0,Domaine Duseigneur,34.9,4.0,163
1797,Les Fondettes Sancerre,Les Fondettes Sancerre 2021,2021,Sancerre,0,Sauvion,34.9,4.0,1151
1798,Chablis Vent d'Ange Mise Tardive,Chablis Vent d'Ange Mise Tardive 2019,2019,Chablis,0,Domaine Pattes Loup,34.9,4.1,95
1799,Les Vignes Derrière Montagny 1er Cru,Les Vignes Derrière Montagny 1er Cru 2021,2021,Montagny Premier Cru,0,Domaine Stéphane Aladame,34.9,4.0,430
1800,Pouilly-Fuissé,Pouilly-Fuissé 2021,2021,Pouilly-Fuissé,0,Louis Jadot,34.94,4.1,17874
1801,Saint-Aubin 1er Cru 'Le Charmois',Saint-Aubin 1er Cru 'Le Charmois' 2015,2015,Saint-Aubin 1er Cru 'Le Charmois',0,Au Pied du Mont Chauve,34.95,4.1,1423
1802,Fynbos Limited Release Monopole Chardonnay,Fynbos Limited Release Monopole Chardonnay 2018,2018,Elgin,0,Iona,34.95,4.2,109
1803,Clos des Capucins Gewürztraminer Alsace Cuvée Théo,Clos des Capucins Gewürztraminer Alsace Cuvée Théo 1989,1989,Elzas,0,Domaine Weinbach,34.95,4.1,1208
1804,Mercurey 1er Cru 'Clos Marcilly' Blanc,Mercurey 1er Cru 'Clos Marcilly' Blanc 2018,2018,Mercurey 1er Cru 'Clos Marcilly',0,Les Héritiers Saint-Genys,34.95,4.1,142
1805,Julian,Julian 2020,2020,Trentino-Zuid-Tirol,0,Lieselehof,34.98,3.8,356
1806,Julian,Julian 2019,2019,Trentino-Zuid-Tirol,0,Lieselehof,34.98,3.8,356
1807,Riesling Italico,Riesling Italico 2019,2019,Friuli-Venezia Giulia,0,Klanjscek,34.98,4.1,46
1808,Les Puys de Rochette,Les Puys de Rochette 2019,2019,Het Loiredal,0,Pascal Lambert,34.98,4.1,118
1809,Les Puys de Rochette,Les Puys de Rochette 2020,2020,Het Loiredal,0,Pascal Lambert,34.98,4.1,118
1810,Finca O Pereiro Albariño,Finca O Pereiro Albariño 2019,2019,Rías Baixas,0,Albamar,34.98,4.1,621
1811,Crozes-Hermitage Les Meysonniers Blanc,Crozes-Hermitage Les Meysonniers Blanc 1998,1998,Crozes-Hermitage,0,M. Chapoutier,35.0,3.8,1091
1812,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 1993,1993,Pessac-Léognan,0,Château Olivier,35.0,3.9,1700
1813,Riesling Alsace Grand Cru 'Altenberg de Bergbieten',Riesling Alsace Grand Cru 'Altenberg de Bergbieten' 2020,2020,Alsace Grand Cru 'Altenberg de Bergbieten',0,Domaine Loew,35.0,4.1,446
1814,Santenay Blanc,Santenay Blanc 2014,2014,Santenay,0,Domaine Françoise & Denis Clair,35.0,3.8,79
1815,Fixin Clos Moreau,Fixin Clos Moreau 2021,2021,Fixin,0,Louis Jadot,35.0,4.1,256
1816,Terras Gauda O Rosal Etiqueta Negra (Black Label),Terras Gauda O Rosal Etiqueta Negra (Black Label) 2018,2018,Rías Baixas,0,Terras Gauda,35.0,4.2,1108
1817,Vieilles Vignes Côtes Catalanes Blanc,Vieilles Vignes Côtes Catalanes Blanc 2017,2017,Côtes Catalanes,0,Domaine Gauby,35.0,3.9,361
1818,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2017,2017,Pessac-Léognan,0,Château Olivier,35.0,3.9,1700
1819,Bordeaux Blanc,Bordeaux Blanc 2018,2018,Bordeaux,0,Château La Tour Carnet,35.0,3.8,305
1820,En Buliet Maranges,En Buliet Maranges 2021,2021,Maranges,0,Domaine Elodie Roy,35.0,3.9,48
1821,Zeltinger Sonnenuhr Riesling Spätlese Gold Capsule,Zeltinger Sonnenuhr Riesling Spätlese Gold Capsule 2018,2018,Mosel,0,Markus Molitor,35.0,4.2,94
1822,Pouilly-Fuissé,Pouilly-Fuissé 2022,2022,Pouilly-Fuissé,0,Louis Jadot,35.0,4.1,17874
1823,Gewürztraminer Alsace Grand Cru 'Zinnkoepfle',Gewürztraminer Alsace Grand Cru 'Zinnkoepfle' 1998,1998,Alsace Grand Cru 'Zinnkoepfle',0,Seppi Landmann,35.0,4.2,190
1824,Pinot Gris Alsace Grand Cru 'Zinnkoepflé',Pinot Gris Alsace Grand Cru 'Zinnkoepflé' 1999,1999,Alsace Grand Cru 'Zinnkoepfle',0,Seppi Landmann,35.0,4.0,50
1825,Erbaluce di Caluso Vecchie Tonneau,Erbaluce di Caluso Vecchie Tonneau 2021,2021,Erbaluce di Caluso,0,Monte Maletto,35.02,3.9,148
1826,Les Perrieres Bourgogne Hautes Cotes de Beaune,Les Perrieres Bourgogne Hautes Cotes de Beaune 2021,2021,Bourgogne Hautes-Côtes de Beaune,0,Domaine Arnoux Père & Fils,35.08,3.8,80
1827,Parcella 602 Sauvignon,Parcella 602 Sauvignon 2021,2021,Piemonte,0,Iparcellari,35.2,4.0,50
1828,Aichberg Weiss,Aichberg Weiss 2018,2018,Südtirol - Alto Adige,0,Kornell,35.2,4.1,284
1829,Tornante Greco di Tufo,Tornante Greco di Tufo 2015,2015,Greco di Tufo,0,Vadiaperti,35.2,3.8,217
1830,Gewürztraminer,Gewürztraminer 2016,2016,Elzas,0,Rolly Gassmann,35.28,4.1,355
1831,Gewürztraminer,Gewürztraminer 2015,2015,Elzas,0,Rolly Gassmann,35.28,4.1,355
1832,Iphöfer Kronsberg Silvaner Alte Reben,Iphöfer Kronsberg Silvaner Alte Reben 2018,2018,Franken,0,Johann Ruck,35.38,3.8,38
1833,Riesling Alsace Grand Cru 'Kanzlerberg',Riesling Alsace Grand Cru 'Kanzlerberg' 2013,2013,Alsace Grand Cru 'Kanzlerberg',0,Sylvie Spielmann,35.4,4.1,319
1834,Sauvageon,Sauvageon 2017,2017,Côtes du Jura,0,Pignier,35.4,4.1,145
1835,Ladoix 1er Cru 'Les Hautes Mourottes',Ladoix 1er Cru 'Les Hautes Mourottes' 2013,2013,Ladoix 1er Cru 'Hautes Mourottes',0,Patrick Clémencet,35.4,3.7,47
1836,The Virgilius Viognier,The Virgilius Viognier 2009,2009,Eden Valley,0,Yalumba,35.4,4.0,829
1837,Brise Cailloux,Brise Cailloux 2016,2016,Cornas,0,Domaine du Coulet - Matthieu Barret,35.4,3.8,165
