,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
1866,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1867,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1868,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1869,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1870,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1871,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1872,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1873,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1874,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1875,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1876,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1877,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1878,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1879,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1880,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1881,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1882,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1883,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1884,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1885,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1886,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1887,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1888,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1889,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1890,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1891,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1892,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1893,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1894,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1895,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1896,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1897,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1898,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1899,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1900,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1901,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1902,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1903,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1904,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1905,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1906,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1907,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1908,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1909,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1910,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1911,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1912,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1913,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1914,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1915,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1916,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1917,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1918,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1919,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1920,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1921,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1922,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1923,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1924,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1925,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1926,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1927,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1928,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1929,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1930,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1931,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1932,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1933,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1934,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1935,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1936,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1937,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1938,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1939,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1940,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1941,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1942,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1943,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1944,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1945,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1946,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1947,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1948,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1949,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1950,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1951,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1952,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1953,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1954,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1955,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1956,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1957,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1958,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1959,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1960,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1961,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1962,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1963,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1964,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1965,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1966,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1967,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1968,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1969,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1970,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1971,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1972,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1973,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1974,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1975,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1976,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1977,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1978,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1979,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1980,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1981,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1982,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1983,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1984,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1985,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1986,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1987,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1988,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1989,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1990,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1991,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1992,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1993,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1994,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1995,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1996,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1997,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1998,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1999,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
2000,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
2001,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
2002,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
2003,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
2004,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
2005,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
2006,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
2007,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
2008,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
2009,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
2010,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
2011,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
2012,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
2013,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
2014,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
2015,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
2016,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
2017,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
2018,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
2019,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
2020,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
2021,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
2022,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
2023,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
2024,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
2025,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
2026,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
2027,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
2028,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
2029,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
2030,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
2031,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
2032,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
2033,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
2034,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
2035,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
2036,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
2037,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
2038,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
2039,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
2040,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
2041,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
2042,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
2043,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
2044,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
2045,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
2046,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
2047,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
2048,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
2049,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
2050,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
2051,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
2052,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
2053,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
2054,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
2055,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
2056,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
2057,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
2058,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
2059,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
2060,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
2061,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
2062,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
2063,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
2064,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
2065,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
2066,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
2067,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
2068,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
2069,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
2070,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
2071,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
2072,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
2073,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
2074,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
2075,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
2076,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
2077,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
2078,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
2079,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
2080,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
2081,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
2082,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
2083,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
2084,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
2085,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
2086,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
2087,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
2088,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
