,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
1274,Meursault 1er Cru 'Les Charmes',Meursault 1er Cru 'Les Charmes' 2021,2021,Meursault 1er Cru 'Charmes',0,Rémi Jobard,159.0,4.1,146
1275,Chardonnay Toscana,Chardonnay Toscana 2015,2015,Toscane,0,Monteverro,159.5,4.3,1153
1276,Vougeot Premier Cru 'Les Crâs' Blanc,Vougeot Premier Cru 'Les Crâs' Blanc 2021,2021,Vougeot 1er Cru 'Les Crâs',0,Domaine Bertagna,160.0,4.3,300
1277,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2015,2015,Pessac-Léognan,0,Château Pape Clément,160.0,4.2,1887
1278,Coteau de Vernon Condrieu,Coteau de Vernon Condrieu 2018,2018,Condrieu,0,Domaine Georges Vernay,162.0,4.5,2027
1279,Morey-Saint-Denis Premier Cru Clos des Monts Luisants Vieilles Vignes,Morey-Saint-Denis Premier Cru Clos des Monts Luisants Vieilles Vignes 2018,2018,Morey-Saint-Denis Premier Cru,0,Domaine Ponsot,163.2,4.2,1181
1280,Chardonnay Toscana,Chardonnay Toscana 2013,2013,Toscane,0,Monteverro,163.9,4.3,1153
1281,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2016,2016,Pessac-Léognan,0,Château Pape Clément,164.4,4.2,1887
1282,Chassagne-Montrachet,Chassagne-Montrachet 2020,2020,Chassagne-Montrachet,0,Domaine Bernard Moreau et Fils,164.45,4.3,3281
1283,Les Chalumeaux Puligny-Montrachet 1er Cru,Les Chalumeaux Puligny-Montrachet 1er Cru 2018,2018,Puligny-Montrachet Premier Cru,0,Matrot,164.45,4.3,1098
1284,Meursault 'Les Tillets',Meursault 'Les Tillets' 2018,2018,Meursault,0,Jean Javillier & Fils,164.45,4.1,136
1285,Clos Des Perrières Meursault 1er Cru,Clos Des Perrières Meursault 1er Cru 2013,2013,Meursault Premier Cru,0,Albert Grivault,165.0,4.3,1454
1286,Meursault-Charmes 1er Cru,Meursault-Charmes 1er Cru 2016,2016,Meursault 1er Cru 'Charmes',0,Darviot-Perrin,165.4,4.3,187
1287,Chablis Grand Cru Les Blanchots ‘La Réserve de L’Obédience’,Chablis Grand Cru Les Blanchots ‘La Réserve de L’Obédience’ 2021,2021,Chablis Grand Cru 'Blanchot',0,Domaine Laroche,166.7,4.3,2131
1288,Le Petit Cheval Bordeaux Blanc,Le Petit Cheval Bordeaux Blanc 2019,2019,Bordeaux,0,Château Cheval Blanc,167.0,4.4,806
1289,Ermitage Ex-Voto Blanc,Ermitage Ex-Voto Blanc 2012,2012,Hermitage,0,E. Guigal,169.0,4.3,677
1290,Clos de la Coulée de Serrant,Clos de la Coulée de Serrant 1987,1987,Savennières-Coulée-de-Serrant,0,Nicolas Joly,169.95,4.3,8406
1291,Meursault 'Les Grands Charrons',Meursault 'Les Grands Charrons' 2018,2018,Meursault,0,Pierre Boisson,170.0,4.4,132
1292,Chablis Grand Cru 'Les Clos',Chablis Grand Cru 'Les Clos' 2019,2019,Chablis Grand Cru 'Les Clos',0,Domaine Long Depaquit,170.4,4.1,738
1293,Chassagne-Montrachet 1er Cru 'La Maltroie',Chassagne-Montrachet 1er Cru 'La Maltroie' 2017,2017,Chassagne-Montrachet 1er Cru 'La Maltroie',0,Fontaine-Gagnard,171.6,4.3,783
1294,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2010,2010,Pessac-Léognan,0,Château Smith Haut-Lafitte,171.9,4.3,3924
1295,Vieilles Vignes Roussanne,Vieilles Vignes Roussanne 2021,2021,Côtes du Rhône,0,Château de Beaucastel,172.0,4.5,818
1296,Chablis Grand Cru 'Valmur',Chablis Grand Cru 'Valmur' 2002,2002,Chablis Grand Cru 'Valmur',0,J. Moreau & Fils,173.0,4.0,265
1297,Condrieu,Condrieu 2015,2015,Condrieu,0,Domaine Yves Gangloff,173.0,4.5,2029
1298,Condrieu,Condrieu 2014,2014,Condrieu,0,Domaine Yves Gangloff,173.0,4.5,2029
1299,Chablis Grand Cru Les Clos,Chablis Grand Cru Les Clos 1993,1993,Chablis Grand Cru,0,Régnard,173.0,4.4,264
1300,Chassagne-Montrachet 1er Cru 'Cailleret',Chassagne-Montrachet 1er Cru 'Cailleret' 2020,2020,Chassagne-Montrachet 1er Cru 'Cailleret',0,Amiot Guy,173.08,4.3,879
1301,Meursault 1er Cru 'Genevrières',Meursault 1er Cru 'Genevrières' 2018,2018,Meursault 1er Cru 'Genevrières',0,Ballot Millot,173.9,4.2,181
1302,Vieilles Vignes Roussanne,Vieilles Vignes Roussanne 2020,2020,Côtes du Rhône,0,Château de Beaucastel,174.0,4.5,818
1303,Grand Fostó,Grand Fostó 2013,2013,Colli Tortonesi,0,Marina Coppi,174.28,4.3,64
1304,Chassagne-Montrachet 1er Cru 'Les Vergers',Chassagne-Montrachet 1er Cru 'Les Vergers' 2018,2018,Chassagne-Montrachet 1er Cru 'Les Vergers',0,Fontaine-Gagnard,174.8,4.3,975
1305,Chassagne-Montrachet 1er Cru 'Les Vergers',Chassagne-Montrachet 1er Cru 'Les Vergers' 2020,2020,Chassagne-Montrachet 1er Cru 'Les Vergers',0,Fontaine-Gagnard,174.8,4.3,975
1306,Zeltinger Sonnenuhr Beerenauselese Riesling,Zeltinger Sonnenuhr Beerenauselese Riesling 2015,2015,Mosel,0,Markus Molitor,174.8,4.5,49
1307,Pinot Bianco Riserva Vorberg,Pinot Bianco Riserva Vorberg 2015,2015,Südtirol - Alto Adige,0,Terlan (Terlano),174.8,4.2,9389
1308,Chassagne-Montrachet Premier Cru 'La Grande Montagne',Chassagne-Montrachet Premier Cru 'La Grande Montagne' 2017,2017,Chassagne-Montrachet 1er Cru 'La Grande Montagne',0,Maison Pierre Brisset,174.8,4.3,88
1309,Chassagne-Montrachet 1er Cru 'La Maltroie',Chassagne-Montrachet 1er Cru 'La Maltroie' 2020,2020,Chassagne-Montrachet 1er Cru 'La Maltroie',0,Fontaine-Gagnard,174.8,4.3,783
1310,Meursault 'Les Grands Charrons',Meursault 'Les Grands Charrons' 2020,2020,Meursault,0,Pierre Boisson,175.0,4.4,132
1311,Ermitage Ex-Voto Blanc,Ermitage Ex-Voto Blanc 2020,2020,Hermitage,0,E. Guigal,175.0,4.3,677
1312,Hermitage La Chapelle Blanc,Hermitage La Chapelle Blanc 2014,2014,Hermitage,0,Paul Jaboulet Aîné,175.0,4.0,131
1313,Cuvée de la Centaurée Meursault Charmes Premier Cru,Cuvée de la Centaurée Meursault Charmes Premier Cru 2018,2018,Meursault 1er Cru 'Charmes',0,Laurent Ponsot,175.0,4.2,83
1314,Vaíllons Chablís 1er Cru,Vaíllons Chablís 1er Cru 2015,2015,Chablis 1er Cru 'Vaillons',0,Vincent Dauvissat,178.0,4.2,1551
1315,Corton-Charlemagne Grand Cru,Corton-Charlemagne Grand Cru 2017,2017,Corton-Charlemagne Grand Cru,0,Domaine Bertagna,179.0,4.3,242
1316,Les Grands Teppes Vieilles Vignes,Les Grands Teppes Vieilles Vignes 2015,2015,Côtes du Jura,0,Jean François Ganevat,179.0,4.2,1041
1317,Chassagne-Montrachet 1er Cru 'Les Embazées',Chassagne-Montrachet 1er Cru 'Les Embazées' 2017,2017,Chassagne-Montrachet 1er Cru 'Les Embazées',0,Chartron et Trébuchet,179.9,4.4,267
1318,Puligny-Montrachet Premier Cru 'La Truffière',Puligny-Montrachet Premier Cru 'La Truffière' 2016,2016,Puligny-Montrachet 1er Cru 'La Truffière',0,Bruno Colin,180.0,4.3,503
1319,Côtes du Rhône Réservé Blanc,Côtes du Rhône Réservé Blanc 2000,2000,Côtes du Rhône,0,Château des Tours,180.0,4.0,771
1320,Chassagne-Montrachet 1er Cru 'Dent de Chien',Chassagne-Montrachet 1er Cru 'Dent de Chien' 2020,2020,Chassagne-Montrachet 1er Cru 'Dent de Chien',0,Domaine Coffinet-Duvernay,180.0,4.3,135
1321,Chablis Grand Cru 'Les Clos',Chablis Grand Cru 'Les Clos' 2014,2014,Chablis Grand Cru 'Les Clos',0,Jean-Paul & Benoit Droin,180.0,4.3,2605
1322,Clos de la Truffiere Chassagne-Montrachet 1er Cru  'Les Chaumees',Clos de la Truffiere Chassagne-Montrachet 1er Cru  'Les Chaumees' 2020,2020,Chassagne-Montrachet 1er Cru 'Les Chaumets',0,Domaine Michel Niellon,180.0,4.2,786
1323,Les Juvéniles Lias Chardonnay,Les Juvéniles Lias Chardonnay 2019,2019,Côtes du Jura,0,Domaine Labet,180.0,4.2,530
1324,Meursault 'Les Grands Charrons',Meursault 'Les Grands Charrons' 2019,2019,Meursault,0,Pierre Boisson,180.0,4.4,132
1325,Cuvée de la Centaurée Meursault Charmes Premier Cru,Cuvée de la Centaurée Meursault Charmes Premier Cru 2019,2019,Meursault 1er Cru 'Charmes',0,Laurent Ponsot,183.0,4.2,83
1326,Morey-Saint-Denis Premier Cru Clos des Monts Luisants Vieilles Vignes,Morey-Saint-Denis Premier Cru Clos des Monts Luisants Vieilles Vignes 2020,2020,Morey-Saint-Denis Premier Cru,0,Domaine Ponsot,183.6,4.2,1181
1327,Corton-Charlemagne Grand Cru Blanc,Corton-Charlemagne Grand Cru Blanc 2018,2018,Corton-Charlemagne Grand Cru,0,Maison Capitain-Gagnerot,185.0,4.4,302
1328,Silex,Silex 2020,2020,Pouilly-Fumé,0,Didier Dagueneau (Louis-Benjamin Dagueneau),185.0,4.5,8429
1329,Aile d'Argent Blanc Bordeaux,Aile d'Argent Blanc Bordeaux 2018,2018,Bordeaux,0,Château Mouton Rothschild,185.15,4.2,4797
1330,Chassagne-Montrachet Premier Cru 'La Grande Montagne',Chassagne-Montrachet Premier Cru 'La Grande Montagne' 2019,2019,Chassagne-Montrachet 1er Cru 'La Grande Montagne',0,Maison Pierre Brisset,185.15,4.3,88
1331,Toscana Batar,Toscana Batar 2011,2011,Toscane,0,Querciabella,185.15,4.3,4203
1332,Clos de la Coulée de Serrant,Clos de la Coulée de Serrant 2017,2017,Savennières-Coulée-de-Serrant,0,Nicolas Joly,185.15,4.3,8406
1333,Bourgogne Chardonnay,Bourgogne Chardonnay 2019,2019,Bourgogne,0,Jean-Claude Ramonet,185.15,3.9,618
1334,Chablis Grand Cru Les Clos,Chablis Grand Cru Les Clos 2005,2005,Chablis Grand Cru 'Les Clos',0,Domaine William Fèvre,185.15,4.3,2997
1335,Pino & Toi,Pino & Toi 1990,1990,Breganze,0,Maculan,185.15,3.5,538
1336,Corton-Charlemagne Grand Cru,Corton-Charlemagne Grand Cru 2019,2019,Corton-Charlemagne Grand Cru,0,Michel Juillot,185.4,4.5,512
1337,Corton-Charlemagne Grand Cru,Corton-Charlemagne Grand Cru 2016,2016,Corton-Charlemagne Grand Cru,0,Louis Latour,186.84,4.4,5781
1338,Chablis Grand Cru 'Valmur',Chablis Grand Cru 'Valmur' 2017,2017,Chablis Grand Cru 'Valmur',0,Jean-Claude et Romain Bessin-Tremblay,187.4,4.0,847
1339,Chassagne-Montrachet 1er Cru 'En Remilly',Chassagne-Montrachet 1er Cru 'En Remilly' 2013,2013,Chassagne-Montrachet 1er Cru 'En Remilly',0,Michel Colin - Deléger et Fils,187.4,4.2,247
1340,Meursault 1er Cru 'Perrières',Meursault 1er Cru 'Perrières' 1996,1996,Meursault 1er Cru 'Perrières',0,Philippe Bouzereau - Chateau de Citeaux,189.0,4.4,342
1341,Beaune 1er Cru 'Clos des Mouches' Blanc,Beaune 1er Cru 'Clos des Mouches' Blanc 2020,2020,Beaune 1er Cru 'Le Clos des Mouches',0,Joseph Drouhin,189.0,4.4,3105
1342,La Pietra Chardonnay,La Pietra Chardonnay 1985,1985,Toscane,0,Cabreo,190.3,4.1,2557
1343,Les Grands Teppes Vieilles Vignes,Les Grands Teppes Vieilles Vignes 2014,2014,Côtes du Jura,0,Jean François Ganevat,191.0,4.2,1041
1344,Bourgogne Blanc,Bourgogne Blanc 2020,2020,Bourgogne,0,Domaine Roulot,191.0,4.1,2933
1345,La Forest Chablís 1er Cru,La Forest Chablís 1er Cru 2012,2012,Chablis Premier Cru,0,Vincent Dauvissat,191.0,4.2,4708
1346,Alpilles Blanc,Alpilles Blanc 2014,2014,Alpilles,0,Domaine de Trévallon,191.0,4.3,1542
1347,Blanc de Lynch-Bages,Blanc de Lynch-Bages 1990,1990,Bordeaux,0,Château Lynch-Bages,191.0,4.1,3483
1348,Pechstein G.C,Pechstein G.C 2021,2021,De Palts,0,Dr. Bürklin-Wolf,191.0,4.3,750
1349,Meursault 1er Cru 'Les Genevrières',Meursault 1er Cru 'Les Genevrières' 2018,2018,Meursault 1er Cru 'Genevrières',0,Vincent Girardin,191.4,4.3,608
1350,Puligny-Montrachet,Puligny-Montrachet 2016,2016,Puligny-Montrachet,0,Olivier Leflaive,192.0,4.3,5449
1351,Séchet Chablís Premier Cru,Séchet Chablís Premier Cru 2012,2012,Chablis Premier Cru,0,Vincent Dauvissat,194.0,4.2,844
1352,Puligny-Montrachet Premier Cru Champ-Canet,Puligny-Montrachet Premier Cru Champ-Canet 2006,2006,Puligny-Montrachet Premier Cru,0,J.M. Boillot,194.7,4.4,1029
1353,La Forest Chablís 1er Cru,La Forest Chablís 1er Cru 2018,2018,Chablis Premier Cru,0,Vincent Dauvissat,194.7,4.2,4708
1354,Bourgogne Blanc,Bourgogne Blanc 2019,2019,Bourgogne,0,Domaine Roulot,195.0,4.1,2933
1355,Vieilles Vignes Châteauneuf-du-Pape Blanc,Vieilles Vignes Châteauneuf-du-Pape Blanc 2020,2020,Châteauneuf-du-Pape,0,Château de Beaucastel,195.0,4.4,2590
1356,Meursault 'Les Grands Charrons',Meursault 'Les Grands Charrons' 2017,2017,Meursault,0,Pierre Boisson,195.0,4.4,132
1357,Corton-Charlemagne Grand Cru,Corton-Charlemagne Grand Cru 2018,2018,Corton-Charlemagne Grand Cru,0,Joseph Drouhin,195.0,4.4,1048
1358,Clos de la Coulée de Serrant,Clos de la Coulée de Serrant 2016,2016,Savennières-Coulée-de-Serrant,0,Nicolas Joly,195.5,4.3,8406
1359,Puligny-Montrachet 1er Cru 'Les Folatières',Puligny-Montrachet 1er Cru 'Les Folatières' 2018,2018,Puligny-Montrachet 1er Cru 'Les Folatières',0,Alvina Pernot,195.5,4.2,55
1360,Gewürztraminer Alsace Heimbourg,Gewürztraminer Alsace Heimbourg 1989,1989,Elzas,0,Domaine Zind Humbrecht,195.5,4.1,323
1361,Puligny-Montrachet Les Combettes Premier Cru,Puligny-Montrachet Les Combettes Premier Cru 2019,2019,Puligny-Montrachet Premier Cru,0,Domaine Jacques Prieur,195.5,4.4,1842
1362,Galinot Sancerre,Galinot Sancerre 2017,2017,Sancerre,0,Gitton Père & Fils,195.5,3.8,195
1363,Chassagne-Montrachet 1er Cru 'La Maltroie',Chassagne-Montrachet 1er Cru 'La Maltroie' 2019,2019,Chassagne-Montrachet 1er Cru 'La Maltroie',0,Domaine Bernard Moreau et Fils,195.5,4.3,393
1364,Alteni di Brassica Langhe,Alteni di Brassica Langhe 2019,2019,Langhe,0,Gaja,195.5,4.3,2477
1365,Alteni di Brassica Langhe,Alteni di Brassica Langhe 2017,2017,Langhe,0,Gaja,195.5,4.3,2477
1366,Pechstein G.C,Pechstein G.C 2018,2018,De Palts,0,Dr. Bürklin-Wolf,196.48,4.3,750
1367,Corton-Charlemagne Grand Cru,Corton-Charlemagne Grand Cru 2019,2019,Corton-Charlemagne Grand Cru,0,Domaine Génot-Boulanger,198.0,4.4,188
1368,Hermitage La Chapelle Blanc,Hermitage La Chapelle Blanc 2006,2006,Hermitage,0,Paul Jaboulet Aîné,198.0,4.0,131
1369,Cuvée des Pandorea Meursault,Cuvée des Pandorea Meursault 2016,2016,Meursault,0,Laurent Ponsot,198.0,4.1,374
1370,Clos des Ecoles Meursault,Clos des Ecoles Meursault 2019,2019,Meursault,0,Hudelot-Noëllat,199.1,4.2,183
1371,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 1953,1953,Pessac-Léognan,0,Château Carbonnieux,199.95,4.1,18227
1372,L'Enclos des Remparts,L'Enclos des Remparts 2019,2019,Sancerre,0,Domaine Vacheron,200.0,4.3,121
1373,Pechstein G.C,Pechstein G.C 2017,2017,De Palts,0,Dr. Bürklin-Wolf,201.98,4.3,750
1374,Premium Reserve Chardonnay Barrique,Premium Reserve Chardonnay Barrique 2018,2018,Stockholm,0,Blaxsta Vingård,203.55,4.0,94
1375,Pinot Grigio,Pinot Grigio 2006,2006,Venezia Giulia,0,Gravner,204.6,4.2,109
1376,Chardonnay Toscana,Chardonnay Toscana 2014,2014,Toscane,0,Monteverro,204.6,4.3,1153
1377,Meursault 1er Cru 'Perrières',Meursault 1er Cru 'Perrières' 2018,2018,Meursault 1er Cru 'Perrières',0,Ballot Millot,204.7,4.2,194
1378,Meursault 1er Cru 'Perrières',Meursault 1er Cru 'Perrières' 2019,2019,Meursault 1er Cru 'Perrières',0,Ballot Millot,204.7,4.2,194
1379,Colore Bianco,Colore Bianco 2021,2021,Toscane,0,Bibi Graetz,205.0,4.2,57
1380,Séchet Chablís Premier Cru,Séchet Chablís Premier Cru 2007,2007,Chablis Premier Cru,0,Vincent Dauvissat,207.0,4.2,844
1381,Fleur de Marne La Bardette,Fleur de Marne La Bardette 2019,2019,Jura,0,Domaine Labet,212.2,3.9,145
1382,Trebbiano d'Abruzzo,Trebbiano d'Abruzzo 2012,2012,Trebbiano d'Abruzzo,0,Emidio Pepe,213.9,4.1,6302
1383,Meursault 1er Cru 'Charmes',Meursault 1er Cru 'Charmes' 2018,2018,Meursault 1er Cru 'Charmes',0,Buisson-Charles,213.9,4.3,244
1384,Meursault Premier Cru 'Goutte d'Or',Meursault Premier Cru 'Goutte d'Or' 2020,2020,Meursault 1er Cru 'Les Gouttes d'Or',0,Buisson-Charles,213.9,4.3,287
1385,Meursault 1er Cru 'Charmes',Meursault 1er Cru 'Charmes' 2019,2019,Meursault 1er Cru 'Charmes',0,Buisson-Charles,213.9,4.3,244
1386,Meursault 1er Cru 'Charmes',Meursault 1er Cru 'Charmes' 2020,2020,Meursault 1er Cru 'Charmes',0,Buisson-Charles,213.9,4.3,244
1387,Y,Y 2005,2005,Bordeaux Supérieur,0,Château d'Yquem,215.0,4.5,5078
1388,La Forest Chablís 1er Cru,La Forest Chablís 1er Cru 2007,2007,Chablis Premier Cru,0,Vincent Dauvissat,219.0,4.2,4708
1389,Chassagne-Montrachet 1er Cru 'En Remilly',Chassagne-Montrachet 1er Cru 'En Remilly' 2015,2015,Chassagne-Montrachet 1er Cru 'En Remilly',0,Michel Colin - Deléger et Fils,223.9,4.2,247
1390,Breg Bianco,Breg Bianco 2003,2003,Venezia Giulia,0,Gravner,224.25,4.3,3037
1391,Quarz Sauvignon,Quarz Sauvignon 2018,2018,Trentino-Zuid-Tirol,0,Terlan (Terlano),224.25,4.4,8919
1392,Chassagne-Montrachet 1er Cru 'En Virondot',Chassagne-Montrachet 1er Cru 'En Virondot' 2020,2020,Chassagne-Montrachet 1er Cru 'En Virondot',0,Domaine Marc Morey & Fils,224.25,4.3,1761
1393,Meursault 1er Cru Les Poruzots,Meursault 1er Cru Les Poruzots 2019,2019,Meursault Premier Cru,0,Maison Henri Boillot,224.25,4.3,429
1394,Puligny-Montrachet Premier Cru 'Les Perrières',Puligny-Montrachet Premier Cru 'Les Perrières' 2019,2019,Puligny-Montrachet 1er Cru 'Les Perrières',0,Domaine Philippe Pernot-Belicard,225.0,4.3,474
1395,Buisson Renard,Buisson Renard 2016,2016,Pouilly-Fumé,0,Didier Dagueneau (Louis-Benjamin Dagueneau),232.0,4.3,2129
1396,Puligny-Montrachet 1er Cru 'Les Combettes',Puligny-Montrachet 1er Cru 'Les Combettes' 1997,1997,Puligny-Montrachet 1er Cru 'Les Combettes',0,Robert Ampeau et Fils,232.2,4.3,268
1397,Y,Y 2010,2010,Bordeaux Supérieur,0,Château d'Yquem,233.0,4.5,5078
1398,Y,Y 2011,2011,Bordeaux Supérieur,0,Château d'Yquem,233.0,4.5,5078
1399,Puligny-Montrachet 1er Cru 'La Garenne',Puligny-Montrachet 1er Cru 'La Garenne' 2017,2017,Puligny-Montrachet 1er Cru 'La Garenne',0,Comtesse Bernard de Chérisey,233.45,4.2,45
1400,Corton-Charlemagne Grand Cru,Corton-Charlemagne Grand Cru 2015,2015,Corton-Charlemagne Grand Cru,0,Louis Latour,235.44,4.4,5781
1401,Corton-Charlemagne Grand Cru,Corton-Charlemagne Grand Cru 2018,2018,Corton-Charlemagne Grand Cru,0,Louis Latour,235.44,4.4,5781
1402,Corton-Charlemagne Grand Cru,Corton-Charlemagne Grand Cru 2019,2019,Corton-Charlemagne Grand Cru,0,Louis Latour,235.44,4.4,5781
1403,Meursault 1er Cru 'Perrières',Meursault 1er Cru 'Perrières' 2020,2020,Meursault 1er Cru 'Perrières',0,Ballot Millot,238.48,4.2,194
1404,Saint-Aubin Premier Cru En Remilly,Saint-Aubin Premier Cru En Remilly 2020,2020,Saint-Aubin Premier Cru,0,Pierre-Yves Colin-Morey,238.5,4.3,1060
1405,Ermitage Le Méal Blanc,Ermitage Le Méal Blanc 2014,2014,Hermitage,0,M. Chapoutier,239.0,4.4,717
1406,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2020,2020,Pessac-Léognan,0,Château Pape Clément,239.38,4.2,1887
1407,Corton-Charlemagne Grand Cru,Corton-Charlemagne Grand Cru 2005,2005,Corton-Charlemagne Grand Cru,0,Olivier Leflaive,240.0,4.5,1123
1408,Riesling 'Le Gallais' Wiltinger Braune Kupp Auslese,Riesling 'Le Gallais' Wiltinger Braune Kupp Auslese 2018,2018,Wiltingen,0,Egon Müller - Scharzhof,240.0,4.5,245
1409,Clos Sainte Hune Riesling Alsace,Clos Sainte Hune Riesling Alsace 2016,2016,Elzas,0,Trimbach,240.0,4.5,4128
1410,Corton Charlemagne Grand Cru,Corton Charlemagne Grand Cru 2020,2020,Corton-Charlemagne Grand Cru,0,Domaine Bruno Clair,240.0,4.3,467
1411,LR,LR 2018,2018,Südtirol - Alto Adige,0,Colterenzio (Schreckbichl),243.8,4.5,507
1412,Clos de la Coulée de Serrant,Clos de la Coulée de Serrant 2008,2008,Savennières-Coulée-de-Serrant,0,Nicolas Joly,243.8,4.3,8406
1413,Clos du Bourg Vouvray,Clos du Bourg Vouvray 1971,1971,Vouvray,0,Domaine Huet,243.8,4.2,146
1414,Quarz Sauvignon,Quarz Sauvignon 2016,2016,Trentino-Zuid-Tirol,0,Terlan (Terlano),243.8,4.4,8919
1415,Buisson Renard,Buisson Renard 2014,2014,Pouilly-Fumé,0,Didier Dagueneau (Louis-Benjamin Dagueneau),243.8,4.3,2129
1416,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2005,2005,Pessac-Léognan,0,Château Pape Clément,243.8,4.2,1887
1417,La Perrière Nuits-Saint-Georges 1er Cru,La Perrière Nuits-Saint-Georges 1er Cru 2019,2019,Nuits-Saint-Georges 1er Cru 'Les Perrières',0,Domaine Henri Gouges,243.8,4.1,359
1418,Clos des Ecoles Meursault,Clos des Ecoles Meursault 2020,2020,Meursault,0,Hudelot-Noëllat,243.8,4.2,183
1419,Ermitage Le Méal Blanc,Ermitage Le Méal Blanc 2018,2018,Hermitage,0,M. Chapoutier,244.0,4.4,717
1420,Ermitage Le Méal Blanc,Ermitage Le Méal Blanc 2019,2019,Hermitage,0,M. Chapoutier,245.0,4.4,717
1421,Clos de la Coulée de Serrant,Clos de la Coulée de Serrant 2018,2018,Savennières-Coulée-de-Serrant,0,Nicolas Joly,245.0,4.3,8406
1422,Ribolla Gialla,Ribolla Gialla 2012,2012,Venezia Giulia,0,Gravner,245.78,4.3,7042
1423,Puligny-Montrachet,Puligny-Montrachet 2020,2020,Puligny-Montrachet,0,Olivier Leflaive,245.8,4.3,5449
1424,Puligny-Montrachet,Puligny-Montrachet 2018,2018,Puligny-Montrachet,0,Jean-Claude Ramonet,246.0,4.2,535
1425,Ermitage Le Méal Blanc,Ermitage Le Méal Blanc 2017,2017,Hermitage,0,M. Chapoutier,249.0,4.4,717
1426,Vin Jaune,Vin Jaune 2005,2005,Côtes du Jura,0,Jean François Ganevat,250.0,4.3,304
1427,Cuvée du Kalimeris Corton-Charlemagne Grand Cru,Cuvée du Kalimeris Corton-Charlemagne Grand Cru 2018,2018,Corton-Charlemagne Grand Cru,0,Laurent Ponsot,252.0,4.5,114
1428,Meursault Premier Cru 'Les Charmes',Meursault Premier Cru 'Les Charmes' 2020,2020,Meursault 1er Cru 'Charmes',0,Pierre Girardin,253.1,4.4,106
1429,Puligny-Montrachet Premier Cru La Garenne,Puligny-Montrachet Premier Cru La Garenne 2001,2001,Puligny-Montrachet Premier Cru,0,J.M. Boillot,255.2,4.5,204
1430,Ruppertsberger Hoheburg P.C,Ruppertsberger Hoheburg P.C 2002,2002,De Palts,0,Dr. Bürklin-Wolf,255.58,4.0,843
1431,Clos de la Coulée de Serrant,Clos de la Coulée de Serrant 2014,2014,Savennières-Coulée-de-Serrant,0,Nicolas Joly,256.0,4.3,8406
1432,Brézé Saumur Blanc,Brézé Saumur Blanc 2013,2013,Saumur,0,Clos Rougeard,258.0,4.5,1376
1433,Meursault-Perrieres 1er Cru,Meursault-Perrieres 1er Cru 2018,2018,Meursault Premier Cru,0,Domaine Jacques Prieur,260.0,4.3,297
1434,La Perrière Nuits-Saint-Georges 1er Cru,La Perrière Nuits-Saint-Georges 1er Cru 2020,2020,Nuits-Saint-Georges 1er Cru 'Les Perrières',0,Domaine Henri Gouges,264.5,4.1,359
1435,Zeltinger Sonnenuhr Beerenauslese,Zeltinger Sonnenuhr Beerenauslese 2017,2017,Mosel,0,Markus Molitor,264.5,4.7,44
1436,Chassagne-Montrachet Premier Cru 'Blanchot Dessus',Chassagne-Montrachet Premier Cru 'Blanchot Dessus' 2019,2019,Chassagne-Montrachet 1er Cru 'Blanchot Dessus'—,0,Bruno Colin,264.5,4.4,80
1437,Chassagne-Montrachet 1er Cru 'La Maltroie',Chassagne-Montrachet 1er Cru 'La Maltroie' 2020,2020,Chassagne-Montrachet 1er Cru 'La Maltroie',0,Domaine Bernard Moreau et Fils,264.5,4.3,393
1438,Picolit di Cialla,Picolit di Cialla 2006,2006,Colli Orientali del Friuli,0,Ronchi di Cialla,264.5,4.3,307
1439,Chablis 1er Cru 'Montée de Tonnerre',Chablis 1er Cru 'Montée de Tonnerre' 2015,2015,Chablis 1er Cru 'Montee de Tonnerre',0,Vincent Dauvissat,267.7,4.3,87
1440,Ermitage de l'Orée,Ermitage de l'Orée 2018,2018,Hermitage,0,M. Chapoutier,270.0,4.4,2144
1441,Ermitage de l'Orée,Ermitage de l'Orée 2016,2016,Hermitage,0,M. Chapoutier,270.0,4.4,2144
1442,Ermitage de l'Orée,Ermitage de l'Orée 2017,2017,Hermitage,0,M. Chapoutier,270.0,4.4,2144
1443,Puligny-Montrachet 1er Cru 'Les Combettes',Puligny-Montrachet 1er Cru 'Les Combettes' 2017,2017,Puligny-Montrachet 1er Cru 'Les Combettes',0,Francois Carillon,274.85,4.3,399
1444,Meursault 1er Cru 'Perrières',Meursault 1er Cru 'Perrières' 2020,2020,Meursault 1er Cru 'Perrières',0,Domaine Michelot,274.85,4.1,260
1445,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2015,2015,Pessac-Léognan,0,Château Smith Haut-Lafitte,275.1,4.3,3924
1446,Ribolla Gialla,Ribolla Gialla 2010,2010,Venezia Giulia,0,Gravner,277.98,4.3,7042
1447,Toscana Bianco,Toscana Bianco 2019,2019,Bolgheri,0,Ornellaia,278.0,4.5,836
1448,Ermitage de l'Orée,Ermitage de l'Orée 2019,2019,Hermitage,0,M. Chapoutier,279.0,4.4,2144
